processing_id	pmid
PID:0003814	10785811
PID:0003815	10748230
PID:0003816	10930632
PID:0003817	10805221
PID:0003818	10760791
PID:0003819	10749731
PID:0003820	10719052
PID:0003821	10722702
PID:0003822	10749981
PID:0003823	10713099
PID:0003824	10744332
PID:0003825	10708749
PID:0003826	10755614
PID:0003827	10712502
PID:0003828	10702407
PID:0003829	10691981
PID:0003830	10715549
PID:0003831	10670580
PID:0003832	10669397
PID:0003833	10642614
PID:0003834	10640400
PID:0003835	11521064
PID:0003836	11416231
PID:0003837	11261805
PID:0003838	11051207
PID:0003839	10828615
PID:0003840	10816326
PID:0003841	10806552
PID:0003842	10687132
PID:0003843	10663567
PID:0003844	10642602
PID:0003845	10623732
PID:0003846	10611259
PID:0003847	10602053
PID:0003848	10600606
PID:0003849	10609938
PID:0003850	10622713
PID:0003851	11133015
PID:0003852	10626678
PID:0003853	10614773
PID:0003854	10584881
PID:0003855	10580435
PID:0003856	10574697
PID:0003857	10573510
PID:0003858	10561463
PID:0003859	10561455
PID:0003860	10559782
PID:0003861	10559353
PID:0003862	10567699
PID:0003863	10644005
PID:0003864	10607429
PID:0003865	10595651
PID:0003866	10591185
PID:0003867	10591184
PID:0003868	10583610
PID:0003869	10580513
PID:0003870	10556930
PID:0003871	10556798
PID:0003872	10536037
PID:0003873	10536036
PID:0003874	10528166
PID:0003875	10521503
PID:0003876	10525333
PID:0003877	10514467
PID:0003878	10510083
PID:0003879	10515595
PID:0003880	10514412
PID:0003881	10504389
PID:0003882	10493965
PID:0003883	10473870
PID:0003884	10524229
PID:0003885	10481047
PID:0003886	10486256
PID:0003887	11681518
PID:0003888	10815985
PID:0003889	10606190
PID:0003890	10469658
PID:0003891	10460833
PID:0003892	10460831
PID:0003893	10460830
PID:0003894	10444376
PID:0003895	10455156
PID:0003896	10455130
PID:0003897	10573857
PID:0003898	10441371
PID:0003899	10425179
PID:0003900	10488968
PID:0003901	10477211
PID:0003902	10467338
PID:0003903	10452614
PID:0003904	10446944
PID:0003905	10431927
PID:0003906	10428755
PID:0003907	10415045
PID:0003908	10398368
PID:0003909	10417391
PID:0003910	10383452
PID:0003911	10458319
PID:0003912	10435581
PID:0003913	10388998
PID:0003914	10377105
PID:0003915	10373415
PID:0003916	10364244
PID:0003917	10383817
PID:0003918	10359668
PID:0003919	10358011
PID:0003920	10463816
PID:0003921	10366791
PID:0003922	10357807
PID:0003923	10357804
PID:0003924	10228950
PID:0003925	10515050
PID:0003926	10344740
PID:0003927	10229686
PID:0003928	10397151
PID:0003929	10224292
PID:0003930	10461868
PID:0003931	10425710
PID:0003932	10355508
PID:0003933	10232599
PID:0003934	10207184
PID:0003935	10207177
PID:0003936	10222224
PID:0003937	10196121
PID:0003938	10194435
PID:0003939	10187769
PID:0003940	10092605
PID:0003941	10451222
PID:0003942	10231726
PID:0003943	10102706
PID:0003944	10098867
PID:0003945	10089213
PID:0003946	10075923
PID:0003947	10051440
PID:0003948	10066782
PID:0003949	10089882
PID:0003950	10070964
PID:0003951	10064577
PID:0003952	10024669
PID:0003953	10024660
PID:0003954	10066344
PID:0003955	10049730
PID:0003956	9933605
PID:0003957	9931016
PID:0003958	10195448
PID:0003959	10069424
PID:0003960	10024481
PID:0003961	9949196
PID:0003962	9916113
PID:0003963	11474833
PID:0003964	10845560
PID:0003965	10704241
PID:0003966	10626907
PID:0003967	10599242
PID:0003968	10217327
PID:0003969	10065632
PID:0003970	9884410
PID:0003971	9852066
PID:0003972	9841877
PID:0003973	10372970
PID:0003974	9858266
PID:0003975	9850159
PID:0003976	10022761
PID:0003977	9812995
PID:0003978	9804815
PID:0003979	9849856
PID:0003980	9848672
PID:0003981	9829723
PID:0003982	9794422
PID:0003983	9751792
PID:0003984	9751791
PID:0003985	9756922
PID:0003986	9862202
PID:0003987	9838999
PID:0003988	9804253
PID:0003989	9799111
PID:0003990	9759896
PID:0003991	9873587
PID:0003992	9733783
PID:0003993	9726972
PID:0003994	9821266
PID:0003995	9801825
PID:0003996	9785464
PID:0003997	9737727
PID:0003998	9725224
PID:0003999	9675228
PID:0004000	9675224
PID:0004001	9712903
PID:0004002	9699534
PID:0004003	10099358
PID:0004004	9756352
PID:0004005	9870355
PID:0004006	9784880
PID:0004007	9639536
PID:0004008	9668061
PID:0004009	9670938
PID:0004010	9705883
PID:0004011	9641684
PID:0004012	9641677
PID:0004013	9635576
PID:0004014	9881766
PID:0004015	9725629
PID:0004016	9715405
PID:0004017	9711824
PID:0004018	9674118
PID:0004019	9662708
PID:0004020	9645584
PID:0004021	9634194
PID:0004022	9626060
PID:0004023	9592128
PID:0004024	9654121
PID:0004025	9600104
PID:0004026	9579575
PID:0004027	9792616
PID:0004028	9649788
PID:0004029	9692846
PID:0004030	9535776
PID:0004031	9659228
PID:0004032	9605944
PID:0004033	9597769
PID:0004034	9499459
PID:0004035	9499387
PID:0004036	9514662
PID:0004037	9578822
PID:0004038	9571794
PID:0004039	9554084
PID:0004040	9519865
PID:0004041	9500594
PID:0004042	9499113
PID:0004043	9473220
PID:0004044	9451036
PID:0004045	9491908
PID:0004046	9557878
PID:0004047	9509970
PID:0004048	9492005
PID:0004049	9490042
PID:0004050	9458099
PID:0004051	9451024
PID:0004052	9442070
PID:0004053	9442024
PID:0004054	9442021
PID:0004055	9427700
PID:0004056	9427737
PID:0004057	10474024
PID:0004058	9561918
PID:0004059	9530954
PID:0004060	9505887
PID:0004061	9451019
PID:0004062	9422100
PID:0004063	9422098
PID:0004064	9422097
PID:0004065	9422089
PID:0004066	9405387
PID:0004067	9470901
PID:0004068	9455924
PID:0004069	9450345
PID:0004070	9393734
PID:0004071	9382867
PID:0004072	9398598
PID:0004073	9366404
PID:0004074	9351819
PID:0004075	9409300
PID:0004076	9367635
PID:0004077	9358856
PID:0004078	18372518
PID:0004079	9323206
PID:0004080	9314561
PID:0004081	9312074
PID:0004082	9385687
PID:0004083	9363430
PID:0004084	9314873
PID:0004085	9305871
PID:0004086	9378548
PID:0004087	9310481
PID:0004088	9287313
PID:0004089	9287311
PID:0004090	9236191
PID:0004091	9578420
PID:0004092	9449027
PID:0004093	9298687
PID:0004094	9270880
PID:0004095	9260904
PID:0004096	9242452
PID:0004097	9242430
PID:0004098	9252108
PID:0004099	9219849
PID:0004100	9294593
PID:0004101	9204884
PID:0004102	9279558
PID:0004103	9247192
PID:0004104	9182658
PID:0004105	9249143
PID:0004106	9237569
PID:0004107	9209485
PID:0004108	9184830
PID:0004109	9184825
PID:0004110	9151832
PID:0004111	9151736
PID:0004112	9180155
PID:0004113	9177275
PID:0004114	9210490
PID:0004115	9153399
PID:0004116	9191373
PID:0004117	9184925
PID:0004118	9111064
PID:0004119	9128259
PID:0004120	9109416
PID:0004121	9083087
PID:0004122	9087413
PID:0004123	9147043
PID:0004124	9129297
PID:0004125	9129295
PID:0004126	9148769
PID:0004127	9062131
PID:0004128	9050864
PID:0004129	9202425
PID:0004130	9134426
PID:0004131	9134425
PID:0004132	9070436
PID:0004133	9065757
PID:0004134	9056417
PID:0004135	9036879
PID:0004136	9029106
PID:0004137	9048906
PID:0004138	9188846
PID:0004139	9111139
PID:0004140	9111136
PID:0004141	9061371
PID:0004142	9059945
PID:0004143	9021945
PID:0004144	8999907
PID:0004145	9299760
PID:0004146	9076523
PID:0004147	9076518
PID:0004148	9076513
PID:0004149	8969192
PID:0004150	8943309
PID:0004151	9023548
PID:0004152	8983177
PID:0004153	8981092
PID:0004154	8972598
PID:0004155	8943858
PID:0004156	8929411
PID:0004157	8916952
PID:0004158	9014760
PID:0004159	9007282
PID:0004160	8950778
PID:0004161	8913608
PID:0004162	8910360
PID:0004163	8898197
PID:0004164	8898087
PID:0004165	8874203
PID:0004166	8910002
PID:0004167	8813123
PID:0004168	8798670
PID:0004169	8798480
PID:0004170	8885138
PID:0004171	8790377
PID:0004172	8781428
PID:0004173	8703062
PID:0004174	8765170
PID:0004175	8702538
PID:0004176	8702529
PID:0004177	8702502
PID:0004178	8879537
PID:0004179	8872113
PID:0004180	8806444
PID:0004181	8764003
PID:0004182	8760831
PID:0004183	8695658
PID:0004184	8692970
PID:0004185	9231328
PID:0004186	8883465
PID:0004187	8831991
PID:0004188	8830738
PID:0004189	8774488
PID:0004190	8770886
PID:0004191	8712701
PID:0004192	8685058
PID:0004193	8673525
PID:0004194	8647922
PID:0004195	8652824
PID:0004196	8663066
PID:0004197	8652506
PID:0004198	8662792
PID:0004199	8776764
PID:0004200	8766528
PID:0004201	8687384
PID:0004202	8659106
PID:0004203	8647230
PID:0004204	8651931
PID:0004205	8665951
PID:0004206	8656054
PID:0004207	8685120
PID:0004208	8621641
PID:0004209	8621588
PID:0004210	8621587
PID:0004211	8784772
PID:0004212	8737249
PID:0004213	8730100
PID:0004214	8654649
PID:0004215	8615025
PID:0004216	8615796
PID:0004217	8612734
PID:0004218	8612616
PID:0004219	8620429
PID:0004220	8635487
PID:0004221	8643693
PID:0004222	8631959
PID:0004223	8631032
PID:0004224	8617281
PID:0004225	8621726
PID:0004226	9064284
PID:0004227	8900952
PID:0004228	8900951
PID:0004229	8785485
PID:0004230	8785484
PID:0004231	8672294
PID:0004232	8592159
PID:0004233	8635586
PID:0004234	8560759
PID:0004235	8593640
PID:0004236	9636314
PID:0004237	9072776
PID:0004238	8991511
PID:0004239	8973529
PID:0004240	8950359
PID:0004241	8893165
PID:0004242	8876395
PID:0004243	7501023
PID:0004244	8720080
PID:0004245	8536717
PID:0004246	8536711
PID:0004247	7500048
PID:0004248	7493334
PID:0004249	8529213
PID:0004250	7591296
PID:0004251	7592823
PID:0004252	7591241
PID:0004253	8680651
PID:0004254	7482746
PID:0004255	7585950
PID:0004256	7588808
PID:0004257	7579386
PID:0004258	7553896
PID:0004259	7589448
PID:0004260	7559536
PID:0004261	8595249
PID:0004262	8579785
PID:0004263	8562500
PID:0004264	7588738
PID:0004265	7662987
PID:0004266	7662977
PID:0004267	7545902
PID:0004268	8666845
PID:0004269	8585606
PID:0004270	7657100
PID:0004271	7652569
PID:0004272	7544493
PID:0004273	9444787
PID:0004274	8590544
PID:0004275	8522352
PID:0004276	7622556
PID:0004277	7542635
PID:0004278	7618283
PID:0004279	7670383
PID:0004280	7552624
PID:0004281	8885134
PID:0004282	7782780
PID:0004283	7745686
PID:0004284	7496150
PID:0004285	7539263
PID:0004286	7538125
PID:0004287	7541348
PID:0004288	7538111
PID:0004289	7794040
PID:0004290	7722454
PID:0004291	7600562
PID:0004292	7544326
PID:0004293	7537516
PID:0004294	7730344
PID:0004295	7780990
PID:0004296	7718872
PID:0004297	7724561
PID:0004298	7744025
PID:0004299	7737271
PID:0004300	7615645
PID:0004301	7890742
PID:0004302	7534477
PID:0004303	7869048
PID:0004304	7794818
PID:0004305	7762819
PID:0004306	7755910
PID:0004307	7852350
PID:0004308	7759104
PID:0004309	7849022
PID:0004310	8590318
PID:0004311	7750992
PID:0004312	7540902
PID:0004313	7539435
PID:0004314	7832797
PID:0004315	7529232
PID:0004316	9346852
PID:0004317	8597261
PID:0004318	8525984
PID:0004319	7698383
PID:0004320	7653159
PID:0004321	7539107
PID:0004322	7530195
PID:0004323	7798246
PID:0004324	7527296
PID:0004325	7527659
PID:0004326	7998989
PID:0004327	7875740
PID:0004328	7737671
PID:0004329	7734850
PID:0004330	7537557
PID:0004331	7528012
PID:0004332	7527839
PID:0004333	7525586
PID:0004334	7525288
PID:0004335	7964449
PID:0004336	7872706
PID:0004337	7757427
PID:0004338	7533044
PID:0004339	7524678
PID:0004340	7980424
PID:0004341	7522635
PID:0004342	8083969
PID:0004343	7881171
PID:0004344	7535137
PID:0004345	7522229
PID:0004346	7521876
PID:0004347	7521361
PID:0004348	8092997
PID:0004349	8064133
PID:0004350	7821956
PID:0004351	7528816
PID:0004352	7527189
PID:0004353	8065372
PID:0004354	8050816
PID:0004355	7915296
PID:0004356	7533016
PID:0004357	8048973
PID:0004358	7526304
PID:0004359	8033093
PID:0004360	7517575
PID:0004361	7955983
PID:0004362	7518468
PID:0004363	7516310
PID:0004364	8006026
PID:0004365	7922025
PID:0004366	7515917
PID:0004367	8206912
PID:0004368	7515065
PID:0004369	8184533
PID:0004370	7524622
PID:0004371	7522590
PID:0004372	7518124
PID:0004373	8030995
PID:0004374	7514386
PID:0004375	7929630
PID:0004376	7840937
PID:0004377	7512967
PID:0004378	8144961
PID:0004379	8144653
PID:0004380	7511608
PID:0004381	8139010
PID:0004382	7912139
PID:0004383	7511176
PID:0004384	8132531
PID:0004385	7520819
PID:0004386	8122371
PID:0004387	7509720
PID:0004388	7509359
PID:0004389	7509289
PID:0004390	7906143
PID:0004391	8308016
PID:0004392	7512741
PID:0004393	8294875
PID:0004394	8181802
PID:0004395	8106621
PID:0004396	7906650
PID:0004397	7906504
PID:0004398	8181253
PID:0004399	8129620
PID:0004400	7985536
PID:0004401	7892748
PID:0004402	7832633
PID:0004403	7532464
PID:0004404	7511958
PID:0004405	7509658
PID:0004406	7504658
PID:0004407	7507750
PID:0004408	7901053
PID:0004409	8228282
PID:0004410	8229211
PID:0004411	7694573
PID:0004412	7693374
PID:0004413	7904345
PID:0004414	8105887
PID:0004415	7506988
PID:0004416	8407976
PID:0004417	8254892
PID:0004418	8105531
PID:0004419	7505698
PID:0004420	7504410
PID:0004421	7504047
PID:0004422	7915183
PID:0004423	8521372
PID:0004424	8102411
PID:0004425	7688202
PID:0004426	7690217
PID:0004427	8339270
PID:0004428	8244420
PID:0004429	8104555
PID:0004430	8101840
PID:0004431	7687163
PID:0004432	7686150
PID:0004433	8510209
PID:0004434	8323299
PID:0004435	7690196
PID:0004436	7688074
PID:0004437	7685744
PID:0004438	8374171
PID:0004439	8373518
PID:0004440	8370596
PID:0004441	8099781
PID:0004442	8099016
PID:0004443	7689368
PID:0004444	7687239
PID:0004445	7684413
PID:0004446	8489505
PID:0004447	8483933
PID:0004448	8474169
PID:0004449	8314651
PID:0004450	7903857
PID:0004451	8490242
PID:0004452	8464905
PID:0004453	8455029
PID:0004454	8454858
PID:0004455	8456316
PID:0004456	7680921
PID:0004457	8439496
PID:0004458	8389564
PID:0004459	7679920
PID:0004460	7679706
PID:0004461	7680492
PID:0004462	8429003
PID:0004463	7679050
PID:0004464	8452817
PID:0004465	8436176
PID:0004466	8381397
PID:0004467	8097313
PID:0004468	7689375
PID:0004469	7680267
PID:0004470	8427576
PID:0004471	8420989
PID:0004472	7678417
PID:0004473	7678519
PID:0004474	8416385
PID:0004475	8379442
PID:0004476	8235310
PID:0004477	8167744
PID:0004478	7689003
PID:0004479	7684138
PID:0004480	1460019
PID:0004481	1447188
PID:0004482	1469056
PID:0004483	1362525
PID:0004484	1284814
PID:0004485	1279440
PID:0004486	1359965
PID:0004487	1283290
PID:0004488	1385399
PID:0004489	1490731
PID:0004490	1470190
PID:0004491	1401919
PID:0004492	1401917
PID:0004493	1385443
PID:0004494	1383332
PID:0004495	1411574
PID:0004496	1399144
PID:0004497	1383318
PID:0004498	1382844
PID:0004499	1329093
PID:0004500	1281021
PID:0004501	1280920
PID:0004502	1326540
PID:0004503	1530634
PID:0004504	1516058
PID:0004505	1515998
PID:0004506	1382344
PID:0004507	1381456
PID:0004508	1280005
PID:0004509	1383128
PID:0004510	1417879
PID:0004511	1378620
PID:0004512	1378449
PID:0004513	1378020
PID:0004514	1627608
PID:0004515	1376338
PID:0004516	1351722
PID:0004517	1592880
PID:0004518	1375160
PID:0004519	1358299
PID:0004520	1354467
PID:0004521	1350509
PID:0004522	1375510
PID:0004523	1316908
PID:0004524	1376109
PID:0004525	1381282
PID:0004526	1533898
PID:0004527	1515210
PID:0004528	1383064
PID:0004529	1375034
PID:0004530	1373889
PID:0004531	1320722
PID:0004532	1374031
PID:0004533	1373341
PID:0004534	1576932
PID:0004535	1548769
PID:0004536	1518562
PID:0004537	1372866
PID:0004538	1549584
PID:0004539	1544942
PID:0004540	1347233
PID:0004541	1738199
PID:0004542	1538128
PID:0004543	1371528
PID:0004544	1371154
PID:0004545	1371092
PID:0004546	1349514
PID:0004547	1311348
PID:0004548	1281060
PID:0004549	1371971
PID:0004550	1737783
PID:0004551	1531639
PID:0004552	1531473
PID:0004553	1377946
PID:0004554	1371822
PID:0004555	1311261
PID:0004556	1731338
PID:0004557	7680246
PID:0004558	1520523
PID:0004559	1487992
PID:0004560	1381907
PID:0004561	1379898
PID:0004562	1346244
PID:0004563	1308587
PID:0004564	1307937
PID:0004565	1286624
PID:0004566	1284381
PID:0004567	1722400
PID:0004568	1765151
PID:0004569	1835975
PID:0004570	1959561
PID:0004571	1684104
PID:0004572	1958179
PID:0004573	1718990
PID:0004574	1834741
PID:0004575	1723730
PID:0004576	1723542
PID:0004577	1718585
PID:0004578	1717462
PID:0004579	1717152
PID:0004580	1807865
PID:0004581	1959710
PID:0004582	1940443
PID:0004583	1918142
PID:0004584	1832085
PID:0004585	1717281
PID:0004586	1917952
PID:0004587	1680856
PID:0004588	1880417
PID:0004589	1832386
PID:0004590	1714452
PID:0004591	2071896
PID:0004592	1716973
PID:0004593	1718601
PID:0004594	1711034
PID:0004595	1710238
PID:0004596	2045792
PID:0004597	2033371
PID:0004598	2033258
PID:0004599	1931229
PID:0004600	1827827
PID:0004601	1827755
PID:0004602	1709378
PID:0004603	1750876
PID:0004604	1676353
PID:0004605	2016320
PID:0004606	2014224
PID:0004607	1828055
PID:0004608	1826222
PID:0004609	1712724
PID:0004610	1706994
PID:0004611	1706662
PID:0004612	1705556
PID:0004613	1825220
PID:0004614	1672647
PID:0004615	2032306
PID:0004616	1989393
PID:0004617	1863603
PID:0004618	1369452
PID:0004619	1988372
PID:0004620	2068851
PID:0004621	2068147
PID:0004622	1962150
PID:0004623	1839118
PID:0004624	1675497
PID:0004625	2125270
PID:0004626	2266133
PID:0004627	2264141
PID:0004628	2243395
PID:0004629	2148808
PID:0004630	2082620
PID:0004631	1702721
PID:0004632	2261984
PID:0004633	2243102
PID:0004634	1701274
PID:0004635	2121334
PID:0004636	2172246
PID:0004637	2214026
PID:0004638	2174119
PID:0004639	2149885
PID:0004640	1967133
PID:0004641	2076345
PID:0004642	1975823
PID:0004643	1698478
PID:0004644	2118158
PID:0004645	1698101
PID:0004646	1695648
PID:0004647	1695123
PID:0004648	1699598
PID:0004649	1694827
PID:0004650	2113054
PID:0004651	2141043
PID:0004652	2140571
PID:0004653	2140570
PID:0004654	2335819
PID:0004655	2165887
PID:0004656	2111957
PID:0004657	1692830
PID:0004658	1696170
PID:0004659	1694506
PID:0004660	2085465
PID:0004661	2317824
PID:0004662	2347365
PID:0004663	2139103
PID:0004664	2134212
PID:0004665	2318210
PID:0004666	2180441
PID:0004667	2178978
PID:0004668	2136822
PID:0004669	1967276
PID:0004670	2136896
PID:0004671	2154400
PID:0004672	2095203
PID:0004673	1968802
PID:0004674	1726664
PID:0004675	1700862
PID:0004676	1689664
PID:0004677	2531919
PID:0004678	2531918
PID:0004679	2574458
PID:0004680	2482177
PID:0004681	2553809
PID:0004682	2612342
PID:0004683	2478297
PID:0004684	2693009
PID:0004685	2574581
PID:0004686	2510994
PID:0004687	2789512
PID:0004688	2545784
PID:0004689	2479293
PID:0004690	2796989
PID:0004691	2789140
PID:0004692	2526734
PID:0004693	2751653
PID:0004694	2525780
PID:0004695	2484335
PID:0004696	2472271
PID:0004697	2470754
PID:0004698	2666306
PID:0004699	2523938
PID:0004700	2470498
PID:0004701	2545229
PID:0004702	2523415
PID:0004703	2468089
PID:0004704	2702644
PID:0004705	2524188
PID:0004706	2525100
PID:0004707	2538547
PID:0004708	2470133
PID:0004709	2466936
PID:0004710	2536709
PID:0004711	2537322
PID:0004712	2463905
PID:0004713	2908846
PID:0004714	2535484
PID:0004715	2529107
PID:0004716	2523868
PID:0004717	2479896
PID:0004718	2467770
PID:0004719	3264302
PID:0004720	3198605
PID:0004721	3143719
PID:0004722	2904699
PID:0004723	3058210
PID:0004724	3264072
PID:0004725	3180090
PID:0004726	2467190
PID:0004727	2462139
PID:0004728	2460458
PID:0004729	3063258
PID:0004730	2971663
PID:0004731	2854004
PID:0004732	2459221
PID:0004733	3234195
PID:0004734	2971725
PID:0004735	2900838
PID:0004736	2974777
PID:0004737	2457922
PID:0004738	2900246
PID:0004739	3263917
PID:0004740	3220198
PID:0004741	2456204
PID:0004742	3191509
PID:0004743	3259951
PID:0004744	3387431
PID:0004745	2455894
PID:0004746	3360263
PID:0004747	3131762
PID:0004748	2897081
PID:0004749	3360239
PID:0004750	2966207
PID:0004751	2451948
PID:0004752	2452167
PID:0004753	3346246
PID:0004754	2449496
PID:0004755	2447075
PID:0004756	3265154
PID:0004757	3481263
PID:0004758	2957697
PID:0004759	2443895
PID:0004760	2885084
PID:0004761	3102968
PID:0004762	2948638
PID:0004763	3469650
PID:0004764	2434121
PID:0004765	2454778
PID:0004766	2430619
PID:0004767	2876780
PID:0004768	2434831
PID:0004769	2429004
PID:0004770	2942601
PID:0004771	3721623
PID:0004772	2425965
PID:0004773	3081632
PID:0004774	2418106
PID:0004775	2874853
PID:0004776	2870429
PID:0004777	2413157
PID:0004778	3874909
PID:0004779	2860973
PID:0004780	2859851
PID:0004781	2578983
PID:0004782	2856927
PID:0004783	2860249
PID:0004784	6148073
PID:0004785	6174521
PID:0004786	6175516
PID:0004787	6162639
